file,datetime,date,time,stage,stage_name,prev_stage,transition,unified_risk_score,unified_risk_level,hot_area,hot_score,affected_areas,propagation_chain,flow_signals,maxcapa_signals,M16HUB_score,M14_score,M14B_score,M16A_score,M16B_score,M16_score,M16_PKT_score,M16_WT_score,M16HUB_signals,M14_signals,M14B_signals,M16A_signals,M16B_signals,M16HUB_ra,M14_ra,M14B_ra,M16A_ra,M16B_ra,M16HUB_rb_diff30,M14_rb_diff30,M14B_rb_diff30,M16A_rb_diff30,M16B_rb_diff30,M16HUB_rd_fab,M16HUB_stb_util,M16HUB_rev_count,M16HUB_rev_lids,sla_M14,sla_M14B,sla_M16A,sla_M16B,sla_M16HUB,sorter_M14,sorter_M14B,sorter_M16A,sorter_M16B,sorter_M16HUB,reason,M16HUB_pts_RA,M16HUB_pts_RA_sus,M16HUB_pts_RB,M16HUB_pts_RB_fast,M16HUB_pts_RC,M16HUB_pts_RD,M16HUB_pts_SLA,M16HUB_pts_SORT,M16HUB_pts_MAXCAPA,M14_pts_RA,M14_pts_RA_sus,M14_pts_RB,M14_pts_RB_fast,M14_pts_RC,M14_pts_RD,M14_pts_SLA,M14_pts_SORT,M14_pts_MAXCAPA,M14B_pts_RA,M14B_pts_RA_sus,M14B_pts_RB,M14B_pts_RB_fast,M14B_pts_RC,M14B_pts_RD,M14B_pts_SLA,M14B_pts_SORT,M14B_pts_MAXCAPA,M16A_pts_RA,M16A_pts_RA_sus,M16A_pts_RB,M16A_pts_RB_fast,M16A_pts_RC,M16A_pts_RD,M16A_pts_SLA,M16A_pts_SORT,M16A_pts_MAXCAPA,M16B_pts_RA,M16B_pts_RA_sus,M16B_pts_RB,M16B_pts_RB_fast,M16B_pts_RC,M16B_pts_RD,M16B_pts_SLA,M16B_pts_SORT,M16B_pts_MAXCAPA,layer1_total,flow_score,sla_score_total,sorter_score_total,mc_score_total,M16HUB_ra_count,M14_ra_count,M14B_ra_count,M16A_ra_count,M16B_ra_count,M16HUB_rb_diff10,M14_rb_diff10,M14B_rb_diff10,M16A_rb_diff10,M16B_rb_diff10,M16HUB_rc_trend,M14_cnv_skew,M14_rd_oht,M14B_rd_oht,M16A_rd_oht,M16B_rd_oht,M16HUB_sla_cnt,M14_sla_cnt,M16A_sla_cnt,M16B_sla_cnt,M16A_sorter_fail,M16B_sorter_fail,M16HUB_score_raw,M14_score_raw,M14B_score_raw,M16A_score_raw,M16B_score_raw
M16A_HUBROOM_PR.csv,2026-06-09 04:12,2026-06-09,04:12,1,1단계 조기경보,1,,42,관심,M16HUB,12,,"M16HUB(03:12,RA+RD) → M14(03:16,RA_sus+RB_fast+SLA) → M16B(03:16,RA_sus+RB+RB_fast) → M16(03:17,RB+RB_fast) → M16A(03:19,RA_sus+RB_fast+SLA)",,,12,5,0,10,5,0,0,5,RA_sus+RD,RA_sus,,RA_sus+SLA,RA_sus,6.16,2.67,2.92,2.53,2.51,-24,-39,-14,-25,-20,0,100.00,5,"6ABL6012,6ABL6022,6ABL6031,6ABL0111,6ABL0122",15.35,0,13.14,10.09,0,33,12,30,14,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A_sus,R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.1%4분초과)]; M16B[R-A_sus]; M16_WT[R-A_sus]",0,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,37,0,5,0,0,0,0,0,0,0,-10,-29,-13,-71,-15,2,0.60,82.99,78.35,90.24,85.08,0,151,98,88,0,0,12,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 04:13,2026-06-09,04:13,1,1단계 조기경보,1,,45,관심,M16HUB,20,M16HUB,"M16HUB(03:13,RA+RB_fast+RD) → M14(03:16,RA_sus+RB_fast+SLA) → M16B(03:16,RA_sus+RB+RB_fast) → M16(03:17,RB+RB_fast) → M16A(03:19,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=1.9x(주의),,20,5,0,5,5,0,0,5,RA_sus+RC+RD,RA_sus,,RA_sus,RA_sus,5.95,2.62,2.89,2.79,3.15,-25,-23,-2,-42,-17,0,100.00,3,"6ABL6012,6ABL6031,6ABL6032",16.17,0,12.26,10.48,0,37,14,32,16,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A_sus,R-C'(역증가3개:6ABL6012,6ABL6031,6ABL6032),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.9x(주의)",0,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,-4,-1,2,-61,-17,-21,0.62,86.20,78.75,90.82,85.52,0,168,82,80,0,0,20,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 04:14,2026-06-09,04:14,1,1단계 조기경보,1,,45,관심,M16HUB,20,M16HUB,"M16HUB(03:14,RA+RB_fast+RD) → M14(03:16,RA_sus+RB_fast+SLA) → M16B(03:16,RA_sus+RB+RB_fast) → M16(03:17,RB+RB_fast) → M16A(03:19,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.0x(주의),,20,5,0,5,5,0,0,5,RA_sus+RC+RD,RA_sus,,RA_sus,RA_sus,7.08,2.72,3.02,2.56,2.39,-11,-8,-6,-60,-8,0,100.00,3,"6ABL6012,6ABL6032,6ABL0122",15.56,0,11.89,10.56,0,37,15,33,14,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A_sus,R-C'(역증가3개:6ABL6012,6ABL6032,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.0x(주의)",0,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,1,3,-3,-75,-11,-15,0.60,87.07,80.48,89.76,86.71,0,145,85,88,0,0,20,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 04:15,2026-06-09,04:15,3,3단계 ⭐확정,1,1→3,55,관심,M16HUB,20,M16HUB,"M16HUB(03:15,RA+RB_fast+RC+RD) → M14(03:16,RA_sus+RB_fast+SLA) → M16B(03:16,RA_sus+RB+RB_fast) → M16(03:17,RB+RB_fast) → M16A(03:19,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.0x(위험),,20,5,0,5,5,0,0,5,RA_sus+RC+RD,RA_sus,,RA_sus,RA_sus,5.77,2.72,2.77,2.66,3.01,0,6,-11,-70,0,0,100.00,3,"6ABL6012,6ABL6032,6ABL0122",14.54,0,11.70,11.26,0,34,12,31,18,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A_sus,R-C'(역증가3개:6ABL6012,6ABL6032,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.0x(위험)",0,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,40,15,0,0,0,0,0,0,0,0,10,18,-8,-65,6,-17,0.56,88.73,80.74,90.59,84.93,0,145,75,83,0,0,20,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 04:16,2026-06-09,04:16,3,3단계 ⭐확정,3,,45,관심,M16HUB,20,M16HUB,"M16HUB(03:16,RA+RB_fast+RD) → M14(03:16,RA_sus+RB_fast+SLA) → M16B(03:16,RA_sus+RB+RB_fast) → M16(03:17,RB+RB_fast) → M16A(03:19,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.0x(주의),,20,5,0,5,5,0,0,5,RB_fast+RC+RD,RA_sus,,RA_sus,RA_sus,4.10,2.70,3.25,2.63,2.53,45,12,-3,-64,5,0,100.00,2,"6ABL6012,6ABL6032",14.65,0,10.96,10.41,0,37,13,29,14,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-B_fast(+60/10분),R-C'(역증가2개:6ABL6012,6ABL6032),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.0x(주의)",0,0,0,5,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,60,23,1,-71,9,-13,0.53,87.66,81.54,92.94,80.50,0,132,80,86,0,0,20,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 04:17,2026-06-09,04:17,3,3단계 ⭐확정,3,,75,경계,M16HUB,20,M16HUB,"M16HUB(03:17,RA+RB_fast+RC+RD) → M16(03:17,RB+RB_fast) → M16A(03:19,RA_sus+RB_fast+SLA) → M16B(03:20,RA_sus+RB_fast+SLA) → M14(03:41,RA_sus+RB_fast+SLA)",M14_TO_HUB_JOB=1.5x(주의);M16A_2F_TO_HUB=2.8x(위험),,20,10,0,5,10,5,0,5,RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus,RA_sus+RB_fast,5.83,2.42,2.88,2.67,2.94,54,43,3,-60,10,0,100.00,2,"6ABL6012,6ABL6031",14.83,0,10.76,10.60,0,38,12,33,16,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-B_fast(+65/10분),R-C'(역증가2개:6ABL6012,6ABL6031),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+46/10분)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+22/10분)]; M16[R-B_fast(+39/10분)]; M16_WT[R-A_sus]; 흐름:M14_TO_HUB_JOB=1.5x(주의);M16A_2F_TO_HUB=2.8x(위험)",0,0,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,55,20,0,0,0,0,0,0,0,0,65,46,15,-53,22,-25,0.54,89.99,83.00,92.24,84.64,0,141,71,80,0,0,20,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-09 04:18,2026-06-09,04:18,3,3단계 ⭐확정,3,,62,관심,M16HUB,22,M16HUB,"M16HUB(03:18,RA+RC+RD) → M16A(03:19,RA_sus+RB_fast+SLA) → M16(03:19,RB+RB_fast) → M16B(03:20,RA_sus+RB_fast+SLA) → M14(03:41,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.3x(위험),,22,10,0,5,10,0,0,0,RA+RB_fast+RD,RA_sus+RB_fast,,RA_sus,RA_sus+RB_fast,9.15,3.01,2.77,2.73,2.37,71,43,7,-76,4,0,100.00,1,6ABL6031,14.86,0,11.59,10.65,0,41,15,30,15,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=9.15분/기준9.0),R-B_fast(+81/10분),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+55/10분)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+15/10분)]; 흐름:M16A_2F_TO_HUB=2.3x(위험)",10,0,0,5,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,47,15,0,0,0,1,0,0,0,0,81,55,21,-50,15,-29,0.56,87.66,78.09,92.35,81.98,0,140,84,88,0,0,22,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-09 04:19,2026-06-09,04:19,3,3단계 ⭐확정,3,,75,경계,M16HUB,30,M16HUB,"M16HUB(03:19,RA+RD) → M16A(03:19,RA_sus+RB_fast+SLA) → M16(03:19,RB+RB_fast) → M16B(03:20,RA_sus+RB_fast+SLA) → M14(03:41,RA_sus+RB_fast+SLA)",M14_TO_HUB_JOB=1.6x(주의);M16A_2F_TO_HUB=1.9x(주의);M16B_10F_TO_HUB=1.6x(주의),,30,10,0,5,10,5,0,0,RA+RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus,RA_sus+RB_fast,5.24,2.99,2.93,3.02,3.00,62,54,-5,-77,8,0,100.00,3,"6ABL6022,6ABL6031,6ABL6032",15.11,0,11.76,11.49,0,43,15,34,17,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.24분/기준9.0),R-B_fast(+93/10분),R-C'(역증가3개:6ABL6022,6ABL6031,6ABL6032),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+76/10분)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+28/10분)]; M16[R-B_fast(+36/10분)]; 흐름:M14_TO_HUB_JOB=1.6x(주의);M16A_2F_TO_HUB=1.9x(주의);M16B_10F_TO_HUB=1.6x(주의)",10,0,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,60,15,0,0,0,1,0,0,0,0,93,76,9,-42,28,-17,0.54,83.87,79.55,88.12,83.92,0,126,75,84,0,0,30,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-09 04:20,2026-06-09,04:20,3,3단계 ⭐확정,3,,65,경계,M16HUB,30,M16HUB,"M16HUB(03:20,RA+RD) → M16B(03:20,RA_sus+RB_fast+SLA) → M16A(03:21,RA_sus+RB_fast+SLA) → M16(03:37,RB+RB_fast) → M14(03:41,RA_sus+RB_fast+SLA)",M14_TO_HUB_JOB=1.5x(주의);M16A_2F_TO_HUB=1.6x(주의),,30,10,0,5,10,0,0,0,RA+RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus,RA_sus+RB_fast,5.46,2.60,3.29,2.98,2.60,61,61,-6,-78,9,0,100.00,3,"6ABL6031,6ABL6032,6ABL0122",16.01,0,12.42,11.79,0,38,12,39,20,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.46분/기준9.0),R-B_fast(+87/10분),R-C'(역증가3개:6ABL6031,6ABL6032,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+70/10분)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+29/10분)]; 흐름:M14_TO_HUB_JOB=1.5x(주의);M16A_2F_TO_HUB=1.6x(주의)",10,0,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,55,10,0,0,0,1,0,0,0,0,87,70,17,-32,29,-19,0.54,83.48,80.88,86.71,82.89,0,155,92,99,0,0,30,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-09 04:21,2026-06-09,04:21,3,3단계 ⭐확정,3,,65,경계,M16HUB,30,M16HUB,"M16HUB(03:21,RA+RD) → M16A(03:21,RA_sus+RB_fast+SLA) → M16B(03:21,RA_sus+RB_fast+SLA) → M16(03:37,RB+RB_fast) → M14(03:41,RA_sus+RB_fast+SLA)",M14_TO_HUB_JOB=1.5x(주의),,30,10,0,5,10,5,0,0,RA+RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus,RA_sus+RB_fast,6.15,3.02,3.57,2.66,2.75,68,66,-5,-77,4,0,100.00,2,"6ABL6032,6ABL0122",16.61,0,12.69,11.83,0,39,10,38,21,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=6.15분/기준9.0),R-B_fast(+86/10분),R-C'(역증가2개:6ABL6032,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+81/10분)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+21/10분)]; M16[R-B_fast(+35/10분)]; 흐름:M14_TO_HUB_JOB=1.5x(주의)",10,0,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,60,5,0,0,0,1,0,0,0,0,86,81,12,-11,21,-22,0.54,83.09,80.61,85.88,83.48,0,146,83,90,0,0,30,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-09 04:22,2026-06-09,04:22,3,3단계 ⭐확정,3,,55,관심,M16HUB,30,M16HUB,"M16HUB(03:22,RA+RD) → M16A(03:22,RA_sus+RB_fast+SLA) → M16B(03:22,RA_sus+RB_fast+SLA) → M16(03:37,RB+RB_fast) → M14(03:41,RA_sus+RB_fast+SLA)",,,30,10,0,5,10,0,0,0,RA+RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus,RA_sus+RB_fast,5.52,2.98,2.94,2.91,2.52,55,58,-3,-73,-2,0,100.00,3,"6ABL6031,6ABL6032,6ABL0122",17.14,0,12.93,10.70,0,41,14,35,18,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.52분/기준9.0),R-B_fast(+50/10분),R-C'(역증가3개:6ABL6031,6ABL6032,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+72/10분)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+11/10분)]",10,0,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,55,0,0,0,0,1,0,0,0,0,50,72,12,8,11,-10,0.53,83.58,82.20,87.41,77.29,0,158,94,90,0,0,30,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-09 04:23,2026-06-09,04:23,3,3단계 ⭐확정,3,,70,경계,M16HUB,30,M16HUB,"M16HUB(03:23,RA+RC+RD) → M16A(03:23,RA_sus+RB_fast+SLA) → M16B(03:23,RA_sus+RB_fast+SLA) → M16(03:37,RB+RB_fast) → M14(03:41,RA_sus+RB_fast+SLA)",,,30,10,0,10,10,5,0,0,RA+RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus+SLA,RA_sus+RB_fast,5.35,2.82,3.01,2.29,2.84,64,62,2,-72,6,0,100.00,4,"6ABL6022,6ABL6031,6ABL6032,6ABL0122",18.36,0,13.00,10.72,0,39,14,37,19,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.35분/기준9.0),R-B_fast(+50/10분),R-C'(역증가4개:6ABL6022,6ABL6031,6ABL6032,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+43/10분)]; M16A[R-A_sus,SLA(13.0%4분초과)]; M16B[R-A_sus,R-B_fast(+19/10분)]; M16[R-B_fast(+28/10분)]",10,0,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,65,0,5,0,0,1,0,0,0,0,50,43,4,-1,19,-9,0.54,82.70,83.93,88.24,81.42,0,177,84,80,0,0,30,10,0,10,10
M16A_HUBROOM_PR.csv,2026-06-09 04:24,2026-06-09,04:24,3,3단계 ⭐확정,3,,47,관심,M16HUB,22,M16HUB,"M16A(03:24,RA_sus+RB_fast+SLA) → M16HUB(03:35,RC+RD) → M16(03:37,RB+RB_fast) → M16B(03:38,RA_sus+RB+RB_fast) → M14(03:41,RA_sus+RB_fast+SLA)",,,22,10,0,5,10,0,0,0,RA+RB_fast+RD,RA_sus+RB_fast,,RA_sus,RA_sus+RB_fast,5.63,2.79,3.10,2.53,2.33,58,59,2,-58,10,0,100.00,6,"6ABL6011,6ABL6021,6ABL6022,6ABL6031,6ABL6032,6ABL0122",18.48,0,12.38,10.86,0,40,12,36,19,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.63분/기준9.0),R-B_fast(+35/10분),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+30/10분)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+13/10분)]",10,0,0,5,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,47,0,0,0,0,1,0,0,0,0,35,30,6,23,13,8,0.54,84.26,83.53,84.71,85.40,0,160,90,92,0,0,22,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-09 04:25,2026-06-09,04:25,3,3단계 ⭐확정,3,,62,관심,M16HUB,17,M16HUB,"M16A(03:25,RA_sus+RB_fast+SLA) → M16HUB(03:35,RC+RD) → M16(03:37,RB+RB_fast) → M16B(03:38,RA_sus+RB+RB_fast) → M14(03:41,RA_sus+RB_fast+SLA)",,,17,10,0,10,10,5,0,0,RA+RD,RA_sus+SLA,,RA_sus+SLA,RA_sus+RB_fast,4.96,2.91,3.12,2.49,2.78,60,53,6,-49,19,0,100.00,4,"6ABL6011,6ABL6031,6ABL6032,6ABL0122",19.07,0,13.04,10.86,0,31,11,39,20,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.96분/기준9.0),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(19.1%4분초과)]; M16A[R-A_sus,SLA(13.0%4분초과)]; M16B[R-A_sus,R-B_fast(+10/10분)]; M16[R-B_fast(+31/10분)]",10,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,52,0,10,0,0,1,0,0,0,0,20,13,12,14,10,9,0.55,85.62,82.87,86.71,84.22,0,192,85,83,0,0,17,10,0,10,10
M16A_HUBROOM_PR.csv,2026-06-09 04:26,2026-06-09,04:26,1,1단계 조기경보,3,3→1,42,관심,M16HUB,17,M16HUB,"M16A(03:26,RA_sus+RB_fast+SLA) → M16HUB(03:35,RC+RD) → M16(03:37,RB+RB_fast) → M16B(03:38,RA_sus+RB+RB_fast) → M14(03:41,RA_sus+RB_fast+SLA)",,,17,10,0,5,5,0,0,0,RA+RD,RA_sus+SLA,,RA_sus,RA_sus,8.08,2.64,3.50,2.64,2.67,17,45,9,-47,16,0,100.00,5,"6ABL6021,6ABL6031,6ABL6032,6ABL0121,6ABL0122",18.72,0,12.91,10.38,0,36,15,33,21,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=8.08분/기준9.0),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(18.7%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]",10,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,0,5,0,0,1,0,0,0,0,-32,6,7,21,1,5,0.54,84.94,84.59,86.47,75.66,0,167,90,87,0,0,17,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 04:27,2026-06-09,04:27,3,3단계 ⭐확정,1,1→3,52,관심,M16HUB,17,M16HUB,"M16A(03:27,RA_sus+RB_fast+SLA) → M16HUB(03:35,RC+RD) → M16(03:37,RB+RB_fast) → M16B(03:38,RA_sus+RB+RB_fast) → M14(03:41,RA_sus+RB_fast+SLA)",,,17,10,0,5,5,10,0,0,RA+RD,RA_sus+SLA,,RA_sus,RA_sus,4.03,2.67,3.24,2.56,2.68,23,21,3,-59,0,0,100.00,5,"6ABL6011,6ABL6031,6ABL6032,6ABL0111,6ABL0122",18.24,0,12.74,7.79,0,34,12,33,21,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.03분/기준9.0),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(18.2%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]; M16[R-B(SENDQUEUETOTAL+33/30분/기준+20)]",10,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,47,0,5,0,0,1,0,0,0,0,-50,-36,-4,23,-10,14,0.55,86.69,88.84,85.76,77.14,0,174,79,59,0,0,17,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 04:28,2026-06-09,04:28,3,3단계 ⭐확정,3,,47,관심,M16HUB,17,M16HUB,"M16A(03:28,RA_sus+RB_fast+SLA) → M16HUB(03:35,RC+RD) → M16(03:37,RB+RB_fast) → M16B(03:38,RA_sus+RB+RB_fast) → M14(03:41,RA_sus+RB_fast+SLA)",,,17,10,0,10,5,0,0,0,RA+RD,RA_sus+SLA,,RA_sus+RB_fast,RA_sus,9.49,2.73,3.06,2.70,2.34,8,5,1,-47,-15,0,100.00,6,"6ABL6021,6ABL6031,6ABL6032,6ABL0112,6ABL0121,6ABL0122",18.43,0,10.93,8.74,0,33,13,32,21,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=9.49분/기준9.0),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(18.4%4분초과)]; M16A[R-A_sus,R-B_fast(+31/10분)]; M16B[R-A_sus]",10,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,42,0,5,0,0,1,0,0,0,0,-56,-43,-3,31,-10,10,0.59,83.48,89.11,88.12,81.27,0,181,75,72,0,0,17,10,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 04:29,2026-06-09,04:29,3,3단계 ⭐확정,3,,57,관심,M16HUB,17,M16HUB,"M16HUB(03:35,RC+RD) → M16(03:37,RB+RB_fast) → M16B(03:38,RA_sus+RB+RB_fast) → M14(03:41,RA_sus+RB_fast+SLA)",,,17,10,0,10,5,10,0,0,RA+RD,RA_sus+SLA,,RA_sus+RB_fast,RA_sus,4.06,2.76,3.04,2.53,2.42,-10,-15,-1,-52,-18,0,100.00,4,"6ABL6021,6ABL6031,6ABL0111,6ABL0122",17.52,0,10.34,7.11,0,36,14,35,19,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.06분/기준9.0),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(17.5%4분초과)]; M16A[R-A_sus,R-B_fast(+33/10분)]; M16B[R-A_sus]; M16[R-B(SENDQUEUETOTAL+33/30분/기준+20)]",10,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,52,0,5,0,0,1,0,0,0,0,-67,-58,3,33,-16,14,0.60,83.77,87.25,88.24,83.48,0,175,63,52,0,0,17,10,0,10,5
